user_id,fd_level,n_unique_words,spread
7181e613-aed3-4e6d-b2c5-d31fc4e55154,FD12,3,0.8347027186674635
b4cd9fbd-86d5-47f9-bffd-27f0a9c672ab,FD12,16,0.7312946898291363
b4cd9fbd-86d5-47f9-bffd-27f0a9c672ab,FD14,19,0.738494813653794
b4cd9fbd-86d5-47f9-bffd-27f0a9c672ab,FD16,10,0.7516567351493705
878ba42a-6752-4d01-9181-b7889438f9fd,FD12,9,0.6873393399645266
878ba42a-6752-4d01-9181-b7889438f9fd,FD14,12,0.7007699003358263
878ba42a-6752-4d01-9181-b7889438f9fd,FD16,8,0.6394542552596314
b3daaef7-efc7-4486-b397-7db6f51279ec,FD12,8,0.7265803283434847
b3daaef7-efc7-4486-b397-7db6f51279ec,FD14,6,0.6677971555697758
b3daaef7-efc7-4486-b397-7db6f51279ec,FD16,8,0.7420250128479294
4bc2f720-7ab4-46bb-b705-1502611d46e5,FD12,12,0.6944829264445647
4bc2f720-7ab4-46bb-b705-1502611d46e5,FD14,9,0.6867868121209656
4bc2f720-7ab4-46bb-b705-1502611d46e5,FD16,6,0.6936218292863237
c2ab72a1-bda4-4efa-9fbb-5d939d3d81fc,FD12,25,0.7129865791740511
c2ab72a1-bda4-4efa-9fbb-5d939d3d81fc,FD14,26,0.7288678645061393
c2ab72a1-bda4-4efa-9fbb-5d939d3d81fc,FD16,21,0.7283539447974348
f1e8fd0d-b2bf-4d15-af32-c19070c481c1,FD12,9,0.7351476836942155
f1e8fd0d-b2bf-4d15-af32-c19070c481c1,FD14,11,0.7360146669387372
f1e8fd0d-b2bf-4d15-af32-c19070c481c1,FD16,9,0.7255103214887506
54016aae-26d6-4b44-93d6-351c1c1e9ea3,FD12,39,0.7532571454262577
54016aae-26d6-4b44-93d6-351c1c1e9ea3,FD14,38,0.722162593761944
54016aae-26d6-4b44-93d6-351c1c1e9ea3,FD16,32,0.7581338736039003
12119ee9-a892-4773-8d11-72fc7b49e611,FD12,15,0.7171248200449225
12119ee9-a892-4773-8d11-72fc7b49e611,FD14,12,0.7680403295522473
12119ee9-a892-4773-8d11-72fc7b49e611,FD16,7,0.7209397408308168
3945e65e-936f-4c70-9cea-ace033e56e0b,FD12,13,0.7892639920516652
3945e65e-936f-4c70-9cea-ace033e56e0b,FD14,13,0.7500512944624989
3945e65e-936f-4c70-9cea-ace033e56e0b,FD16,11,0.6947659118796063
04cff3d7-f76e-42bc-9960-042cdb2e8a46,FD14,3,0.6672862202510874
9f95f700-a557-42e5-ac2c-1737024c4c71,FD12,49,0.7687053834158133
9f95f700-a557-42e5-ac2c-1737024c4c71,FD14,40,0.7502898789577688
9f95f700-a557-42e5-ac2c-1737024c4c71,FD16,50,0.7766401395192395
107a8885-7d6f-401b-b6fe-9d00ae39cc80,FD12,15,0.7419004323090603
107a8885-7d6f-401b-b6fe-9d00ae39cc80,FD14,13,0.7692976230914121
107a8885-7d6f-401b-b6fe-9d00ae39cc80,FD16,14,0.7586039365511835
ec2295fa-2964-4521-a588-c1c11986ec25,FD12,13,0.6692522101416378
ec2295fa-2964-4521-a588-c1c11986ec25,FD14,8,0.7186098966106947
ec2295fa-2964-4521-a588-c1c11986ec25,FD16,9,0.7075983644233145
6a029802-fc2f-4599-92b2-10d39269025f,FD12,9,0.686727518210717
6a029802-fc2f-4599-92b2-10d39269025f,FD14,9,0.7552870298165254
6a029802-fc2f-4599-92b2-10d39269025f,FD16,9,0.7122406550979952
c61fa9cc-eb65-427f-a3cd-3f34d8981ec2,FD12,3,0.849164997008083
c61fa9cc-eb65-427f-a3cd-3f34d8981ec2,FD14,11,0.7056452627782
c61fa9cc-eb65-427f-a3cd-3f34d8981ec2,FD16,6,0.6542072571781473
e3221fc1-2d2b-4fbf-b4e7-2d6b43d81b78,FD12,26,0.7334729132122266
e3221fc1-2d2b-4fbf-b4e7-2d6b43d81b78,FD14,18,0.7141670410934787
e3221fc1-2d2b-4fbf-b4e7-2d6b43d81b78,FD16,15,0.6750173993264065
1d90ff54-7cb1-4a8e-875f-2754f848788f,FD12,8,0.6678013379322176
1d90ff54-7cb1-4a8e-875f-2754f848788f,FD14,6,0.7141664388814353
1d90ff54-7cb1-4a8e-875f-2754f848788f,FD16,7,0.7425083521902399
e60bfdc9-f075-4f7c-8fef-6ec99c9b00a5,FD12,13,0.7169094266604515
e60bfdc9-f075-4f7c-8fef-6ec99c9b00a5,FD14,13,0.6564990337435836
e60bfdc9-f075-4f7c-8fef-6ec99c9b00a5,FD16,8,0.6940456441259533
c2eee908-0a66-43dc-9502-a2507e495997,FD12,5,0.6016653586451894
