url,tertile,fd_level,n_words,n_users,vocab_entropy,modal_share,mean_pair_sim
images/FD12/FD_12_68.png,High,FD12,27,11,4.532665279941247,0.07407407407407407,0.248404539997379
images/FD12/FD_12_69.png,Low,FD12,28,14,4.321296333684861,0.17857142857142858,0.3602193612108628
images/FD12/FD_12_69.png,Mid,FD12,19,9,3.8268748818646365,0.10526315789473684,0.28665366570154827
images/FD12/FD_12_69.png,High,FD12,29,15,4.582118926162054,0.06896551724137931,0.3036489679167668
images/FD12/FD_12_7.png,Low,FD12,20,7,4.221928094887363,0.1,0.293067065825065
images/FD12/FD_12_7.png,Mid,FD12,32,16,4.663909765557392,0.09375,0.2848129020134608
images/FD12/FD_12_7.png,High,FD12,11,9,3.2776134368191157,0.18181818181818182,0.29482346793015796
images/FD12/FD_12_70.png,Low,FD12,21,9,4.392317422778761,0.047619047619047616,0.2604118408014377
images/FD12/FD_12_70.png,Mid,FD12,27,11,4.504706483564822,0.1111111111111111,0.3112510446459055
images/FD12/FD_12_70.png,High,FD12,36,17,4.704511459715548,0.1111111111111111,0.2639258019377788
images/FD12/FD_12_71.png,Low,FD12,16,8,3.875,0.125,0.28609049995740254
images/FD12/FD_12_71.png,Mid,FD12,26,13,4.623516641218015,0.07692307692307693,0.2840549209217231
images/FD12/FD_12_71.png,High,FD12,31,18,4.760647923290103,0.06451612903225806,0.2774452229589224
images/FD12/FD_12_72.png,Low,FD12,29,12,4.461092201874919,0.10344827586206896,0.30765776890019575
images/FD12/FD_12_72.png,Mid,FD12,26,12,4.623516641218015,0.07692307692307693,0.28021957218647003
images/FD12/FD_12_72.png,High,FD12,22,13,4.0614821867207755,0.13636363636363635,0.315643407429258
images/FD12/FD_12_73.png,Low,FD12,22,10,4.152391277629866,0.13636363636363635,0.29830099080999695
images/FD12/FD_12_73.png,Mid,FD12,11,7,3.4594316186372978,0.09090909090909091,0.27026122709115347
images/FD12/FD_12_73.png,High,FD12,27,16,4.328599539040249,0.1111111111111111,0.34336677437027296
