image_url,fd_level,n_trials,n_pareidolia,mean_n_words,unique_first,pareidolia_rate,word_diversity,agreement,mean,std,skewness,kurtosis,spectral_slope,spectral_residual,power_low,power_mid,power_high,edge_mean,edge_std,local_contrast_mean,local_contrast_std,n_components,largest_component,mean_component_size,component_size_std,pixel_entropy,lr_symmetry,tb_symmetry,grad_symmetry_lr,coarse_symmetry_lr,fourier_symmetry_lr
stimuli/FD14/FD_14_54.png,FD14,49,44,1.346938775510204,33,0.8979591836734694,0.673469387755102,0.11363636363636363,0.47956371307373047,0.4995821836061282,0.08181351375965616,-1.9933065489662987,2.520909897293014,0.1860337969641916,0.9998949600497564,7.868737256846959e-05,2.635257767499704e-05,0.08812974241252657,0.5466376664172091,0.053823942204197936,0.13460330578478769,181,0.4004325866699219,0.0026495232766504447,0.03013551446001656,0.6923118088597533,0.2425632290132708,0.4354109590180752,0.9999995482243864,0.2453494464916756,0.6014239803129007
stimuli/FD14/FD_14_12.png,FD14,48,43,2.0,39,0.8958333333333334,0.8125,0.06976744186046512,0.4599628448486328,0.49839444841148195,0.1606645309913722,-1.974186908481323,2.5482306180962446,0.18807516029065363,0.9998848995252372,8.704237796790942e-05,2.8058096795065525e-05,0.08571266011919967,0.5411112179110658,0.053138308190646744,0.1345174084727369,140,0.3580913543701172,0.0032854488917759485,0.030437771379655604,0.6899379428081049,0.4357164241078187,0.023455626454150436,0.9999991170129586,0.4408225066927393,0.5068642813998043
stimuli/FD14/FD_14_93.png,FD14,47,42,1.7872340425531914,22,0.8936170212765957,0.46808510638297873,0.4523809523809524,0.6490058898925781,0.4772810961868497,-0.6243946851573793,-1.6101312771472187,2.4716106903396646,0.1952813984592672,0.9998805260165783,8.870739164225301e-05,3.076659177944532e-05,0.08697088705349372,0.5398444558248383,0.04962494715788039,0.1299925304231783,212,0.6446361541748047,0.003061348537229142,0.04416792841380306,0.648060006087323,0.5344289708376172,0.6317370568426502,0.999999008447535,0.5418027311153438,0.6193430728103585
stimuli/FD14/FD_14_61.png,FD14,46,41,1.6521739130434783,37,0.8913043478260869,0.8043478260869565,0.04878048780487805,0.5157175064086914,0.4997528989333556,-0.06290111149825435,-1.996043450172284,2.566080037183116,0.18791242448747694,0.9999016647231618,7.432056714868569e-05,2.401470968951036e-05,0.07992460222177745,0.5245093071452177,0.05071070812369002,0.13183748337604456,114,0.32277584075927734,0.0045238377755148365,0.034653039349043804,0.6926531638066868,0.17122097894038324,0.46648814147455925,0.9999965345661961,0.17565054998448232,0.7529025321664932
stimuli/FD12/FD_12_87.png,FD12,46,41,1.565217391304348,30,0.8913043478260869,0.6521739130434783,0.0975609756097561,0.4303750991821289,0.4951286430677401,0.28123964061737955,-1.9209042645454077,2.705342795892392,0.18868614867737052,0.9999724989336162,2.114462897468589e-05,6.35643740900136e-06,0.03172532828990237,0.33726432762660974,0.023331526275319096,0.09339890899236633,15,0.4298267364501953,0.028691673278808595,0.10720789192711874,0.6834204934337847,0.5759101249204318,0.43139300311788303,0.9999949258854278,0.5787457091674745,0.8584390012021196
stimuli/FD16/FD_16_63.png,FD16,46,41,1.9130434782608696,38,0.8913043478260869,0.8260869565217391,0.07317073170731707,0.5392065048217773,0.49846047985739045,-0.15731038429764488,-1.9752534429921276,2.26562205304024,0.19122993951992978,0.9996552902837695,0.0002482562488581915,9.645346737200172e-05,0.210919528208314,0.8072764109008419,0.09890624332808755,0.16922090229644454,1215,0.27248287200927734,0.0004437913619932324,0.009711878456800405,0.6900698669881542,0.4235661295510884,0.30780022887818537,0.9999939537853526,0.4354704149596024,0.8041616284063233
stimuli/FD14/FD_14_63.png,FD14,36,32,1.75,22,0.8888888888888888,0.6111111111111112,0.25,0.44317054748535156,0.49675991517722656,0.22880047595778233,-1.9476503422014935,2.602824058849634,0.20030786756546057,0.999898536511281,7.66525818645118e-05,2.4810906854647912e-05,0.07821230129713898,0.5203581814012307,0.052541160501727725,0.13350703651633045,93,0.4233055114746094,0.004765274704143565,0.04366678976360201,0.6866741725823686,0.17889461004176344,0.14740247993548997,0.9999992296499571,0.18373983234398836,0.6097011525385089
stimuli/FD12/FD_12_24.png,FD12,35,31,1.9714285714285715,19,0.8857142857142857,0.5428571428571428,0.12903225806451613,0.6989593505859375,0.45871034086275186,-0.867472707119402,-1.2474911024029358,2.7012765136089474,0.19607936367921683,0.9999705506184614,2.2582536304210234e-05,6.866845234320007e-06,0.029522550323553214,0.3249856815189173,0.021835078417481852,0.09054430882851537,14,0.6953182220458984,0.04992566789899554,0.17900137176675252,0.6117436105223453,0.5412201622861101,0.3244369894803424,0.9999961566925402,0.5442663552032423,0.8146855160109976
stimuli/FD12/FD_12_63.png,FD12,60,53,1.95,32,0.8833333333333333,0.5333333333333333,0.16981132075471697,0.43686771392822266,0.4959983008593389,0.2545665417095097,-1.9351958758420595,2.6825002823027324,0.1929711040683828,0.9999710248659925,2.2146154762458628e-05,6.828979244867919e-06,0.033766618065095046,0.34745927682156924,0.024193473638250463,0.09517804816014727,19,0.3769998550415039,0.022993037575169614,0.08438388079305885,0.6851546370291904,0.24111974954645016,0.6976330141114185,0.9999985872531307,0.24388719280127327,0.8677657630228097
stimuli/FD12/FD_12_76.png,FD12,42,37,1.7380952380952381,24,0.8809523809523809,0.5714285714285714,0.16216216216216217,0.32961368560791016,0.470072870806091,0.7249357492165316,-1.474468159507865,2.6993026785100667,0.1999549343062225,0.9999703930364333,2.265975876653219e-05,6.947204800017605e-06,0.030249381308727726,0.329396321473633,0.02221066423050187,0.09143562958816523,14,0.21596813201904297,0.023543834686279297,0.060414993281153545,0.6339048611277821,0.33511501914188685,0.3520070376118925,0.9999972865624905,0.3362869910056042,0.8119128777772021
